,office,1_x,1_y,1_angle,1_patient,2_x,2_y,2_angle,2_patient,3_x,3_y,3_angle,3_patient,4_x,4_y,4_angle,4_patient,5_x,5_y,5_angle,5_patient,size_x,size_y,aircon,ventilation,exhaust,countTimeMean_onlyFloating
office28_660_82_aout_C,office28,1.265,3.82,0.0,0,2.93,2.84,90.0,0,4.38,2.84,90.0,1,4.42,4.76,270.0,0,2.97,4.76,270.0,0,9.5,6.0,660.0,82.0,a,1461.8916666666667
office28_660_82_aout_D,office28,1.265,3.82,0.0,0,2.93,2.84,90.0,0,4.38,2.84,90.0,0,4.42,4.76,270.0,1,2.97,4.76,270.0,0,9.5,6.0,660.0,82.0,a,1150.3616666666667
office28_660_82_aout_E,office28,1.265,3.82,0.0,0,2.93,2.84,90.0,0,4.38,2.84,90.0,0,4.42,4.76,270.0,0,2.97,4.76,270.0,1,9.5,6.0,660.0,82.0,a,2172.6233333333334
office28_660_82_bout_A,office28,1.265,3.82,0.0,1,2.93,2.84,90.0,0,4.38,2.84,90.0,0,4.42,4.76,270.0,0,2.97,4.76,270.0,0,9.5,6.0,660.0,82.0,b,4112.315
office28_660_82_bout_B,office28,1.265,3.82,0.0,0,2.93,2.84,90.0,1,4.38,2.84,90.0,0,4.42,4.76,270.0,0,2.97,4.76,270.0,0,9.5,6.0,660.0,82.0,b,2910.68
office28_660_82_bout_C,office28,1.265,3.82,0.0,0,2.93,2.84,90.0,0,4.38,2.84,90.0,1,4.42,4.76,270.0,0,2.97,4.76,270.0,0,9.5,6.0,660.0,82.0,b,503.3383333333333
office28_660_82_bout_D,office28,1.265,3.82,0.0,0,2.93,2.84,90.0,0,4.38,2.84,90.0,0,4.42,4.76,270.0,1,2.97,4.76,270.0,0,9.5,6.0,660.0,82.0,b,1012.0266666666666
office28_660_82_bout_E,office28,1.265,3.82,0.0,0,2.93,2.84,90.0,0,4.38,2.84,90.0,0,4.42,4.76,270.0,0,2.97,4.76,270.0,1,9.5,6.0,660.0,82.0,b,2835.826666666667
office28_960_0_A,office28,1.265,3.82,0.0,1,2.93,2.84,90.0,0,4.38,2.84,90.0,0,4.42,4.76,270.0,0,2.97,4.76,270.0,0,9.5,6.0,960.0,0.0,off,2029.925
office28_960_0_B,office28,1.265,3.82,0.0,0,2.93,2.84,90.0,1,4.38,2.84,90.0,0,4.42,4.76,270.0,0,2.97,4.76,270.0,0,9.5,6.0,960.0,0.0,off,1825.1233333333332
office28_960_0_C,office28,1.265,3.82,0.0,0,2.93,2.84,90.0,0,4.38,2.84,90.0,1,4.42,4.76,270.0,0,2.97,4.76,270.0,0,9.5,6.0,960.0,0.0,off,1122.3833333333334
office28_960_0_D,office28,1.265,3.82,0.0,0,2.93,2.84,90.0,0,4.38,2.84,90.0,0,4.42,4.76,270.0,1,2.97,4.76,270.0,0,9.5,6.0,960.0,0.0,off,1100.105
office28_960_0_E,office28,1.265,3.82,0.0,0,2.93,2.84,90.0,0,4.38,2.84,90.0,0,4.42,4.76,270.0,0,2.97,4.76,270.0,1,9.5,6.0,960.0,0.0,off,1973.1316666666667
office28_960_164_aout_A,office28,1.265,3.82,0.0,1,2.93,2.84,90.0,0,4.38,2.84,90.0,0,4.42,4.76,270.0,0,2.97,4.76,270.0,0,9.5,6.0,960.0,164.0,a,1578.46
office28_960_164_aout_B,office28,1.265,3.82,0.0,0,2.93,2.84,90.0,1,4.38,2.84,90.0,0,4.42,4.76,270.0,0,2.97,4.76,270.0,0,9.5,6.0,960.0,164.0,a,2807.71
office28_960_164_aout_C,office28,1.265,3.82,0.0,0,2.93,2.84,90.0,0,4.38,2.84,90.0,1,4.42,4.76,270.0,0,2.97,4.76,270.0,0,9.5,6.0,960.0,164.0,a,1474.6083333333333
office28_960_164_aout_D,office28,1.265,3.82,0.0,0,2.93,2.84,90.0,0,4.38,2.84,90.0,0,4.42,4.76,270.0,1,2.97,4.76,270.0,0,9.5,6.0,960.0,164.0,a,1251.9116666666666
office28_960_164_aout_E,office28,1.265,3.82,0.0,0,2.93,2.84,90.0,0,4.38,2.84,90.0,0,4.42,4.76,270.0,0,2.97,4.76,270.0,1,9.5,6.0,960.0,164.0,a,1419.6966666666667
office28_960_164_bout_A,office28,1.265,3.82,0.0,1,2.93,2.84,90.0,0,4.38,2.84,90.0,0,4.42,4.76,270.0,0,2.97,4.76,270.0,0,9.5,6.0,960.0,164.0,b,1878.6333333333334
office28_960_164_bout_B,office28,1.265,3.82,0.0,0,2.93,2.84,90.0,1,4.38,2.84,90.0,0,4.42,4.76,270.0,0,2.97,4.76,270.0,0,9.5,6.0,960.0,164.0,b,1893.8
office28_960_164_bout_C,office28,1.265,3.82,0.0,0,2.93,2.84,90.0,0,4.38,2.84,90.0,1,4.42,4.76,270.0,0,2.97,4.76,270.0,0,9.5,6.0,960.0,164.0,b,1323.05
office28_960_164_bout_D,office28,1.265,3.82,0.0,0,2.93,2.84,90.0,0,4.38,2.84,90.0,0,4.42,4.76,270.0,1,2.97,4.76,270.0,0,9.5,6.0,960.0,164.0,b,1469.7883333333334
office28_960_164_bout_E,office28,1.265,3.82,0.0,0,2.93,2.84,90.0,0,4.38,2.84,90.0,0,4.42,4.76,270.0,0,2.97,4.76,270.0,1,9.5,6.0,960.0,164.0,b,1804.0166666666667
office28_960_246_aout_A,office28,1.265,3.82,0.0,1,2.93,2.84,90.0,0,4.38,2.84,90.0,0,4.42,4.76,270.0,0,2.97,4.76,270.0,0,9.5,6.0,960.0,246.0,a,1171.3016666666667
office28_960_246_aout_B,office28,1.265,3.82,0.0,0,2.93,2.84,90.0,1,4.38,2.84,90.0,0,4.42,4.76,270.0,0,2.97,4.76,270.0,0,9.5,6.0,960.0,246.0,a,1462.735
office28_960_246_aout_C,office28,1.265,3.82,0.0,0,2.93,2.84,90.0,0,4.38,2.84,90.0,1,4.42,4.76,270.0,0,2.97,4.76,270.0,0,9.5,6.0,960.0,246.0,a,1181.9183333333333
office28_960_246_aout_D,office28,1.265,3.82,0.0,0,2.93,2.84,90.0,0,4.38,2.84,90.0,0,4.42,4.76,270.0,1,2.97,4.76,270.0,0,9.5,6.0,960.0,246.0,a,1071.0183333333334
office28_960_246_aout_E,office28,1.265,3.82,0.0,0,2.93,2.84,90.0,0,4.38,2.84,90.0,0,4.42,4.76,270.0,0,2.97,4.76,270.0,1,9.5,6.0,960.0,246.0,a,1000.155
office28_960_246_bout_A,office28,1.265,3.82,0.0,1,2.93,2.84,90.0,0,4.38,2.84,90.0,0,4.42,4.76,270.0,0,2.97,4.76,270.0,0,9.5,6.0,960.0,246.0,b,2725.016666666667
office28_960_246_bout_B,office28,1.265,3.82,0.0,0,2.93,2.84,90.0,1,4.38,2.84,90.0,0,4.42,4.76,270.0,0,2.97,4.76,270.0,0,9.5,6.0,960.0,246.0,b,2292.715
office28_960_246_bout_C,office28,1.265,3.82,0.0,0,2.93,2.84,90.0,0,4.38,2.84,90.0,1,4.42,4.76,270.0,0,2.97,4.76,270.0,0,9.5,6.0,960.0,246.0,b,1135.9966666666667
office28_960_246_bout_D,office28,1.265,3.82,0.0,0,2.93,2.84,90.0,0,4.38,2.84,90.0,0,4.42,4.76,270.0,1,2.97,4.76,270.0,0,9.5,6.0,960.0,246.0,b,1470.0266666666666
office28_960_246_bout_E,office28,1.265,3.82,0.0,0,2.93,2.84,90.0,0,4.38,2.84,90.0,0,4.42,4.76,270.0,0,2.97,4.76,270.0,1,9.5,6.0,960.0,246.0,b,1525.94
office28_960_82_aout_A,office28,1.265,3.82,0.0,1,2.93,2.84,90.0,0,4.38,2.84,90.0,0,4.42,4.76,270.0,0,2.97,4.76,270.0,0,9.5,6.0,960.0,82.0,a,1587.9333333333334
office28_960_82_aout_B,office28,1.265,3.82,0.0,0,2.93,2.84,90.0,1,4.38,2.84,90.0,0,4.42,4.76,270.0,0,2.97,4.76,270.0,0,9.5,6.0,960.0,82.0,a,2082.576666666667
office28_960_82_aout_C,office28,1.265,3.82,0.0,0,2.93,2.84,90.0,0,4.38,2.84,90.0,1,4.42,4.76,270.0,0,2.97,4.76,270.0,0,9.5,6.0,960.0,82.0,a,1273.015
office28_960_82_aout_D,office28,1.265,3.82,0.0,0,2.93,2.84,90.0,0,4.38,2.84,90.0,0,4.42,4.76,270.0,1,2.97,4.76,270.0,0,9.5,6.0,960.0,82.0,a,1110.1983333333333
office28_960_82_aout_E,office28,1.265,3.82,0.0,0,2.93,2.84,90.0,0,4.38,2.84,90.0,0,4.42,4.76,270.0,0,2.97,4.76,270.0,1,9.5,6.0,960.0,82.0,a,1812.2216666666666
office28_960_82_bout_A,office28,1.265,3.82,0.0,1,2.93,2.84,90.0,0,4.38,2.84,90.0,0,4.42,4.76,270.0,0,2.97,4.76,270.0,0,9.5,6.0,960.0,82.0,b,1984.0483333333334
office28_960_82_bout_B,office28,1.265,3.82,0.0,0,2.93,2.84,90.0,1,4.38,2.84,90.0,0,4.42,4.76,270.0,0,2.97,4.76,270.0,0,9.5,6.0,960.0,82.0,b,2432.185
office28_960_82_bout_C,office28,1.265,3.82,0.0,0,2.93,2.84,90.0,0,4.38,2.84,90.0,1,4.42,4.76,270.0,0,2.97,4.76,270.0,0,9.5,6.0,960.0,82.0,b,1711.8516666666667
office28_960_82_bout_D,office28,1.265,3.82,0.0,0,2.93,2.84,90.0,0,4.38,2.84,90.0,0,4.42,4.76,270.0,1,2.97,4.76,270.0,0,9.5,6.0,960.0,82.0,b,1456.7483333333332
office28_960_82_bout_E,office28,1.265,3.82,0.0,0,2.93,2.84,90.0,0,4.38,2.84,90.0,0,4.42,4.76,270.0,0,2.97,4.76,270.0,1,9.5,6.0,960.0,82.0,b,2129.82
office30_0_0_A,office30,5.83,5.015,90.0,1,7.28,5.015,90.0,0,8.73,5.015,90.0,0,7.32,3.235,270.0,0,8.77,3.235,270.0,0,9.5,6.0,0.0,0.0,off,1746.2833333333333
office30_0_0_B,office30,5.83,5.015,90.0,0,7.28,5.015,90.0,1,8.73,5.015,90.0,0,7.32,3.235,270.0,0,8.77,3.235,270.0,0,9.5,6.0,0.0,0.0,off,2034.355
office30_0_0_C,office30,5.83,5.015,90.0,0,7.28,5.015,90.0,0,8.73,5.015,90.0,1,7.32,3.235,270.0,0,8.77,3.235,270.0,0,9.5,6.0,0.0,0.0,off,1768.6816666666666
office30_0_0_D,office30,5.83,5.015,90.0,0,7.28,5.015,90.0,0,8.73,5.015,90.0,0,7.32,3.235,270.0,1,8.77,3.235,270.0,0,9.5,6.0,0.0,0.0,off,1078.925
office30_0_0_E,office30,5.83,5.015,90.0,0,7.28,5.015,90.0,0,8.73,5.015,90.0,0,7.32,3.235,270.0,0,8.77,3.235,270.0,1,9.5,6.0,0.0,0.0,off,2405.9683333333332
office30_0_164_aout_A,office30,5.83,5.015,90.0,1,7.28,5.015,90.0,0,8.73,5.015,90.0,0,7.32,3.235,270.0,0,8.77,3.235,270.0,0,9.5,6.0,0.0,164.0,a,1750.935
office30_0_164_aout_B,office30,5.83,5.015,90.0,0,7.28,5.015,90.0,1,8.73,5.015,90.0,0,7.32,3.235,270.0,0,8.77,3.235,270.0,0,9.5,6.0,0.0,164.0,a,2183.1233333333334
office30_0_164_aout_C,office30,5.83,5.015,90.0,0,7.28,5.015,90.0,0,8.73,5.015,90.0,1,7.32,3.235,270.0,0,8.77,3.235,270.0,0,9.5,6.0,0.0,164.0,a,1468.0166666666667
office30_0_164_aout_D,office30,5.83,5.015,90.0,0,7.28,5.015,90.0,0,8.73,5.015,90.0,0,7.32,3.235,270.0,1,8.77,3.235,270.0,0,9.5,6.0,0.0,164.0,a,2297.141666666667
office30_0_164_aout_E,office30,5.83,5.015,90.0,0,7.28,5.015,90.0,0,8.73,5.015,90.0,0,7.32,3.235,270.0,0,8.77,3.235,270.0,1,9.5,6.0,0.0,164.0,a,3857.7183333333332
office30_0_164_bout_A,office30,5.83,5.015,90.0,1,7.28,5.015,90.0,0,8.73,5.015,90.0,0,7.32,3.235,270.0,0,8.77,3.235,270.0,0,9.5,6.0,0.0,164.0,b,2103.4966666666664
office30_0_164_bout_B,office30,5.83,5.015,90.0,0,7.28,5.015,90.0,1,8.73,5.015,90.0,0,7.32,3.235,270.0,0,8.77,3.235,270.0,0,9.5,6.0,0.0,164.0,b,1444.2983333333334
office30_0_164_bout_C,office30,5.83,5.015,90.0,0,7.28,5.015,90.0,0,8.73,5.015,90.0,1,7.32,3.235,270.0,0,8.77,3.235,270.0,0,9.5,6.0,0.0,164.0,b,1720.895
office30_0_164_bout_D,office30,5.83,5.015,90.0,0,7.28,5.015,90.0,0,8.73,5.015,90.0,0,7.32,3.235,270.0,1,8.77,3.235,270.0,0,9.5,6.0,0.0,164.0,b,2496.0833333333335
office30_0_164_bout_E,office30,5.83,5.015,90.0,0,7.28,5.015,90.0,0,8.73,5.015,90.0,0,7.32,3.235,270.0,0,8.77,3.235,270.0,1,9.5,6.0,0.0,164.0,b,1985.3683333333333
office30_0_246_aout_A,office30,5.83,5.015,90.0,1,7.28,5.015,90.0,0,8.73,5.015,90.0,0,7.32,3.235,270.0,0,8.77,3.235,270.0,0,9.5,6.0,0.0,246.0,a,1463.3616666666667
office30_0_246_aout_B,office30,5.83,5.015,90.0,0,7.28,5.015,90.0,1,8.73,5.015,90.0,0,7.32,3.235,270.0,0,8.77,3.235,270.0,0,9.5,6.0,0.0,246.0,a,1669.295
office30_0_246_aout_C,office30,5.83,5.015,90.0,0,7.28,5.015,90.0,0,8.73,5.015,90.0,1,7.32,3.235,270.0,0,8.77,3.235,270.0,0,9.5,6.0,0.0,246.0,a,1484.25
office30_0_246_aout_D,office30,5.83,5.015,90.0,0,7.28,5.015,90.0,0,8.73,5.015,90.0,0,7.32,3.235,270.0,1,8.77,3.235,270.0,0,9.5,6.0,0.0,246.0,a,1464.2283333333332
office30_0_246_aout_E,office30,5.83,5.015,90.0,0,7.28,5.015,90.0,0,8.73,5.015,90.0,0,7.32,3.235,270.0,0,8.77,3.235,270.0,1,9.5,6.0,0.0,246.0,a,2410.005
office30_0_246_bout_A,office30,5.83,5.015,90.0,1,7.28,5.015,90.0,0,8.73,5.015,90.0,0,7.32,3.235,270.0,0,8.77,3.235,270.0,0,9.5,6.0,0.0,246.0,b,2202.5833333333335
office30_0_246_bout_B,office30,5.83,5.015,90.0,0,7.28,5.015,90.0,1,8.73,5.015,90.0,0,7.32,3.235,270.0,0,8.77,3.235,270.0,0,9.5,6.0,0.0,246.0,b,1665.9616666666666
office30_0_246_bout_C,office30,5.83,5.015,90.0,0,7.28,5.015,90.0,0,8.73,5.015,90.0,1,7.32,3.235,270.0,0,8.77,3.235,270.0,0,9.5,6.0,0.0,246.0,b,1835.535
office30_0_246_bout_D,office30,5.83,5.015,90.0,0,7.28,5.015,90.0,0,8.73,5.015,90.0,0,7.32,3.235,270.0,1,8.77,3.235,270.0,0,9.5,6.0,0.0,246.0,b,1965.085
office30_0_246_bout_E,office30,5.83,5.015,90.0,0,7.28,5.015,90.0,0,8.73,5.015,90.0,0,7.32,3.235,270.0,0,8.77,3.235,270.0,1,9.5,6.0,0.0,246.0,b,4846.891666666666
office30_0_82_aout_A,office30,5.83,5.015,90.0,1,7.28,5.015,90.0,0,8.73,5.015,90.0,0,7.32,3.235,270.0,0,8.77,3.235,270.0,0,9.5,6.0,0.0,82.0,a,1487.385
office30_0_82_aout_B,office30,5.83,5.015,90.0,0,7.28,5.015,90.0,1,8.73,5.015,90.0,0,7.32,3.235,270.0,0,8.77,3.235,270.0,0,9.5,6.0,0.0,82.0,a,1557.2816666666668
office30_0_82_aout_C,office30,5.83,5.015,90.0,0,7.28,5.015,90.0,0,8.73,5.015,90.0,1,7.32,3.235,270.0,0,8.77,3.235,270.0,0,9.5,6.0,0.0,82.0,a,1043.23
office30_0_82_aout_D,office30,5.83,5.015,90.0,0,7.28,5.015,90.0,0,8.73,5.015,90.0,0,7.32,3.235,270.0,1,8.77,3.235,270.0,0,9.5,6.0,0.0,82.0,a,520.26
office30_0_82_aout_E,office30,5.83,5.015,90.0,0,7.28,5.015,90.0,0,8.73,5.015,90.0,0,7.32,3.235,270.0,0,8.77,3.235,270.0,1,9.5,6.0,0.0,82.0,a,2565.5866666666666
office30_0_82_bout_A,office30,5.83,5.015,90.0,1,7.28,5.015,90.0,0,8.73,5.015,90.0,0,7.32,3.235,270.0,0,8.77,3.235,270.0,0,9.5,6.0,0.0,82.0,b,1742.445
office30_0_82_bout_B,office30,5.83,5.015,90.0,0,7.28,5.015,90.0,1,8.73,5.015,90.0,0,7.32,3.235,270.0,0,8.77,3.235,270.0,0,9.5,6.0,0.0,82.0,b,1451.9516666666666
office30_0_82_bout_C,office30,5.83,5.015,90.0,0,7.28,5.015,90.0,0,8.73,5.015,90.0,1,7.32,3.235,270.0,0,8.77,3.235,270.0,0,9.5,6.0,0.0,82.0,b,2150.195
office30_0_82_bout_D,office30,5.83,5.015,90.0,0,7.28,5.015,90.0,0,8.73,5.015,90.0,0,7.32,3.235,270.0,1,8.77,3.235,270.0,0,9.5,6.0,0.0,82.0,b,3429.6283333333336
office30_0_82_bout_E,office30,5.83,5.015,90.0,0,7.28,5.015,90.0,0,8.73,5.015,90.0,0,7.32,3.235,270.0,0,8.77,3.235,270.0,1,9.5,6.0,0.0,82.0,b,2403.235
office30_360_0_A,office30,5.83,5.015,90.0,1,7.28,5.015,90.0,0,8.73,5.015,90.0,0,7.32,3.235,270.0,0,8.77,3.235,270.0,0,9.5,6.0,360.0,0.0,off,1322.7
office30_360_0_B,office30,5.83,5.015,90.0,0,7.28,5.015,90.0,1,8.73,5.015,90.0,0,7.32,3.235,270.0,0,8.77,3.235,270.0,0,9.5,6.0,360.0,0.0,off,1442.4816666666666
office30_360_0_C,office30,5.83,5.015,90.0,0,7.28,5.015,90.0,0,8.73,5.015,90.0,1,7.32,3.235,270.0,0,8.77,3.235,270.0,0,9.5,6.0,360.0,0.0,off,2081.405
office30_360_0_D,office30,5.83,5.015,90.0,0,7.28,5.015,90.0,0,8.73,5.015,90.0,0,7.32,3.235,270.0,1,8.77,3.235,270.0,0,9.5,6.0,360.0,0.0,off,4485.051666666666
office30_360_0_E,office30,5.83,5.015,90.0,0,7.28,5.015,90.0,0,8.73,5.015,90.0,0,7.32,3.235,270.0,0,8.77,3.235,270.0,1,9.5,6.0,360.0,0.0,off,3616.295
office30_360_164_aout_A,office30,5.83,5.015,90.0,1,7.28,5.015,90.0,0,8.73,5.015,90.0,0,7.32,3.235,270.0,0,8.77,3.235,270.0,0,9.5,6.0,360.0,164.0,a,2872.008333333333
office30_360_164_aout_B,office30,5.83,5.015,90.0,0,7.28,5.015,90.0,1,8.73,5.015,90.0,0,7.32,3.235,270.0,0,8.77,3.235,270.0,0,9.5,6.0,360.0,164.0,a,1847.37
office30_360_164_aout_C,office30,5.83,5.015,90.0,0,7.28,5.015,90.0,0,8.73,5.015,90.0,1,7.32,3.235,270.0,0,8.77,3.235,270.0,0,9.5,6.0,360.0,164.0,a,2084.1833333333334
office30_360_164_aout_D,office30,5.83,5.015,90.0,0,7.28,5.015,90.0,0,8.73,5.015,90.0,0,7.32,3.235,270.0,1,8.77,3.235,270.0,0,9.5,6.0,360.0,164.0,a,1633.19
office30_360_164_aout_E,office30,5.83,5.015,90.0,0,7.28,5.015,90.0,0,8.73,5.015,90.0,0,7.32,3.235,270.0,0,8.77,3.235,270.0,1,9.5,6.0,360.0,164.0,a,1033.225
office30_360_164_bout_A,office30,5.83,5.015,90.0,1,7.28,5.015,90.0,0,8.73,5.015,90.0,0,7.32,3.235,270.0,0,8.77,3.235,270.0,0,9.5,6.0,360.0,164.0,b,2845.5183333333334
office30_360_164_bout_B,office30,5.83,5.015,90.0,0,7.28,5.015,90.0,1,8.73,5.015,90.0,0,7.32,3.235,270.0,0,8.77,3.235,270.0,0,9.5,6.0,360.0,164.0,b,1299.4466666666667
office30_360_164_bout_C,office30,5.83,5.015,90.0,0,7.28,5.015,90.0,0,8.73,5.015,90.0,1,7.32,3.235,270.0,0,8.77,3.235,270.0,0,9.5,6.0,360.0,164.0,b,1006.0066666666667
office30_360_164_bout_D,office30,5.83,5.015,90.0,0,7.28,5.015,90.0,0,8.73,5.015,90.0,0,7.32,3.235,270.0,1,8.77,3.235,270.0,0,9.5,6.0,360.0,164.0,b,1469.6566666666668
office30_360_164_bout_E,office30,5.83,5.015,90.0,0,7.28,5.015,90.0,0,8.73,5.015,90.0,0,7.32,3.235,270.0,0,8.77,3.235,270.0,1,9.5,6.0,360.0,164.0,b,2851.866666666667
office30_360_246_aout_A,office30,5.83,5.015,90.0,1,7.28,5.015,90.0,0,8.73,5.015,90.0,0,7.32,3.235,270.0,0,8.77,3.235,270.0,0,9.5,6.0,360.0,246.0,a,2037.3566666666666
office30_360_246_aout_B,office30,5.83,5.015,90.0,0,7.28,5.015,90.0,1,8.73,5.015,90.0,0,7.32,3.235,270.0,0,8.77,3.235,270.0,0,9.5,6.0,360.0,246.0,a,2009.5516666666667
office30_360_246_aout_C,office30,5.83,5.015,90.0,0,7.28,5.015,90.0,0,8.73,5.015,90.0,1,7.32,3.235,270.0,0,8.77,3.235,270.0,0,9.5,6.0,360.0,246.0,a,2384.5433333333335
office30_360_246_aout_D,office30,5.83,5.015,90.0,0,7.28,5.015,90.0,0,8.73,5.015,90.0,0,7.32,3.235,270.0,1,8.77,3.235,270.0,0,9.5,6.0,360.0,246.0,a,2684.68
office30_360_246_aout_E,office30,5.83,5.015,90.0,0,7.28,5.015,90.0,0,8.73,5.015,90.0,0,7.32,3.235,270.0,0,8.77,3.235,270.0,1,9.5,6.0,360.0,246.0,a,3857.07
office30_360_246_bout_A,office30,5.83,5.015,90.0,1,7.28,5.015,90.0,0,8.73,5.015,90.0,0,7.32,3.235,270.0,0,8.77,3.235,270.0,0,9.5,6.0,360.0,246.0,b,1913.1066666666666
office30_360_246_bout_B,office30,5.83,5.015,90.0,0,7.28,5.015,90.0,1,8.73,5.015,90.0,0,7.32,3.235,270.0,0,8.77,3.235,270.0,0,9.5,6.0,360.0,246.0,b,2150.615
office30_360_246_bout_C,office30,5.83,5.015,90.0,0,7.28,5.015,90.0,0,8.73,5.015,90.0,1,7.32,3.235,270.0,0,8.77,3.235,270.0,0,9.5,6.0,360.0,246.0,b,1418.245
office30_360_246_bout_D,office30,5.83,5.015,90.0,0,7.28,5.015,90.0,0,8.73,5.015,90.0,0,7.32,3.235,270.0,1,8.77,3.235,270.0,0,9.5,6.0,360.0,246.0,b,3418.5116666666668
office30_360_246_bout_E,office30,5.83,5.015,90.0,0,7.28,5.015,90.0,0,8.73,5.015,90.0,0,7.32,3.235,270.0,0,8.77,3.235,270.0,1,9.5,6.0,360.0,246.0,b,2403.4216666666666
office30_360_82_aout_A,office30,5.83,5.015,90.0,1,7.28,5.015,90.0,0,8.73,5.015,90.0,0,7.32,3.235,270.0,0,8.77,3.235,270.0,0,9.5,6.0,360.0,82.0,a,1664.535
office30_360_82_aout_B,office30,5.83,5.015,90.0,0,7.28,5.015,90.0,1,8.73,5.015,90.0,0,7.32,3.235,270.0,0,8.77,3.235,270.0,0,9.5,6.0,360.0,82.0,a,1806.355
office30_360_82_aout_C,office30,5.83,5.015,90.0,0,7.28,5.015,90.0,0,8.73,5.015,90.0,1,7.32,3.235,270.0,0,8.77,3.235,270.0,0,9.5,6.0,360.0,82.0,a,2648.0616666666665
office30_360_82_aout_D,office30,5.83,5.015,90.0,0,7.28,5.015,90.0,0,8.73,5.015,90.0,0,7.32,3.235,270.0,1,8.77,3.235,270.0,0,9.5,6.0,360.0,82.0,a,4796.1016666666665
office30_360_82_aout_E,office30,5.83,5.015,90.0,0,7.28,5.015,90.0,0,8.73,5.015,90.0,0,7.32,3.235,270.0,0,8.77,3.235,270.0,1,9.5,6.0,360.0,82.0,a,2362.88
office30_360_82_bout_A,office30,5.83,5.015,90.0,1,7.28,5.015,90.0,0,8.73,5.015,90.0,0,7.32,3.235,270.0,0,8.77,3.235,270.0,0,9.5,6.0,360.0,82.0,b,2133.7266666666665
office30_360_82_bout_B,office30,5.83,5.015,90.0,0,7.28,5.015,90.0,1,8.73,5.015,90.0,0,7.32,3.235,270.0,0,8.77,3.235,270.0,0,9.5,6.0,360.0,82.0,b,1597.86
office30_360_82_bout_C,office30,5.83,5.015,90.0,0,7.28,5.015,90.0,0,8.73,5.015,90.0,1,7.32,3.235,270.0,0,8.77,3.235,270.0,0,9.5,6.0,360.0,82.0,b,1480.7016666666666
office30_360_82_bout_D,office30,5.83,5.015,90.0,0,7.28,5.015,90.0,0,8.73,5.015,90.0,0,7.32,3.235,270.0,1,8.77,3.235,270.0,0,9.5,6.0,360.0,82.0,b,1875.1216666666667
office30_360_82_bout_E,office30,5.83,5.015,90.0,0,7.28,5.015,90.0,0,8.73,5.015,90.0,0,7.32,3.235,270.0,0,8.77,3.235,270.0,1,9.5,6.0,360.0,82.0,b,2767.2316666666666
office30_660_0_A,office30,5.83,5.015,90.0,1,7.28,5.015,90.0,0,8.73,5.015,90.0,0,7.32,3.235,270.0,0,8.77,3.235,270.0,0,9.5,6.0,660.0,0.0,off,2377.8633333333332
office30_660_0_B,office30,5.83,5.015,90.0,0,7.28,5.015,90.0,1,8.73,5.015,90.0,0,7.32,3.235,270.0,0,8.77,3.235,270.0,0,9.5,6.0,660.0,0.0,off,1074.655
office30_660_0_C,office30,5.83,5.015,90.0,0,7.28,5.015,90.0,0,8.73,5.015,90.0,1,7.32,3.235,270.0,0,8.77,3.235,270.0,0,9.5,6.0,660.0,0.0,off,1781.55
office30_660_0_D,office30,5.83,5.015,90.0,0,7.28,5.015,90.0,0,8.73,5.015,90.0,0,7.32,3.235,270.0,1,8.77,3.235,270.0,0,9.5,6.0,660.0,0.0,off,929.525
office30_660_0_E,office30,5.83,5.015,90.0,0,7.28,5.015,90.0,0,8.73,5.015,90.0,0,7.32,3.235,270.0,0,8.77,3.235,270.0,1,9.5,6.0,660.0,0.0,off,3257.855
office30_660_164_aout_A,office30,5.83,5.015,90.0,1,7.28,5.015,90.0,0,8.73,5.015,90.0,0,7.32,3.235,270.0,0,8.77,3.235,270.0,0,9.5,6.0,660.0,164.0,a,1422.995
office30_660_164_aout_B,office30,5.83,5.015,90.0,0,7.28,5.015,90.0,1,8.73,5.015,90.0,0,7.32,3.235,270.0,0,8.77,3.235,270.0,0,9.5,6.0,660.0,164.0,a,2188.8283333333334
office30_660_164_aout_C,office30,5.83,5.015,90.0,0,7.28,5.015,90.0,0,8.73,5.015,90.0,1,7.32,3.235,270.0,0,8.77,3.235,270.0,0,9.5,6.0,660.0,164.0,a,2178.7316666666666
office30_660_164_aout_D,office30,5.83,5.015,90.0,0,7.28,5.015,90.0,0,8.73,5.015,90.0,0,7.32,3.235,270.0,1,8.77,3.235,270.0,0,9.5,6.0,660.0,164.0,a,801.9966666666667
office30_660_164_aout_E,office30,5.83,5.015,90.0,0,7.28,5.015,90.0,0,8.73,5.015,90.0,0,7.32,3.235,270.0,0,8.77,3.235,270.0,1,9.5,6.0,660.0,164.0,a,2516.4683333333332
office30_660_164_bout_A,office30,5.83,5.015,90.0,1,7.28,5.015,90.0,0,8.73,5.015,90.0,0,7.32,3.235,270.0,0,8.77,3.235,270.0,0,9.5,6.0,660.0,164.0,b,1945.8116666666667
office30_660_164_bout_B,office30,5.83,5.015,90.0,0,7.28,5.015,90.0,1,8.73,5.015,90.0,0,7.32,3.235,270.0,0,8.77,3.235,270.0,0,9.5,6.0,660.0,164.0,b,1540.2983333333334
office30_660_164_bout_C,office30,5.83,5.015,90.0,0,7.28,5.015,90.0,0,8.73,5.015,90.0,1,7.32,3.235,270.0,0,8.77,3.235,270.0,0,9.5,6.0,660.0,164.0,b,1672.4966666666667
